,Cancer,Gender,Larynx,Lung,Nasal,Race,State,Trachea,Year
1976,Lung,Female,,58.5,,Black or African American,MI,,2004
1977,Lung,Female,,60.7,,Black or African American,MI,,2005
1978,Lung,Female,,62.4,,Black or African American,MI,,2006
1979,Lung,Female,,60.7,,Black or African American,MI,,2007
1980,Lung,Female,,52.4,,Black or African American,MI,,2008
1981,Lung,Female,,58.2,,Black or African American,MI,,2009
1982,Lung,Female,,58.5,,Black or African American,MI,,2010
1983,Lung,Female,,62.8,,Black or African American,MI,,2011
1984,Lung,Female,,62.3,,Black or African American,MI,,2012
1985,Lung,Female,,61.0,,Black or African American,MI,,2013
1986,Lung,Female,,65.4,,Black or African American,MI,,2014
1987,Lung,Female,,56.8,,Black or African American,MI,,2015
1988,Lung,Female,,63.18914888182084,,Black or African American,MI,,2016
1989,Lung,Female,,37.263537985570615,,Black or African American,MI,,2017
1990,Lung,Female,,30.51784122852312,,Black or African American,MI,,2018
1991,Lung,Female,,37.71135023667007,,Black or African American,MI,,2019
1992,Lung,Female,,42.833408736931645,,Black or African American,MI,,2020
1993,Lung,Female,,12.484247805774064,,Black or African American,MI,,2021
1994,Lung,Female,,18.681048795891048,,Black or African American,MI,,2022
1995,Lung,Female,,0.0,,Black or African American,MI,,2023
1996,Lung,Female,,21.41655241411604,,Black or African American,MI,,2024
1997,Lung,Female,,9.71516615109416,,Black or African American,MI,,2025
1998,Lung,Male,,62.9,,Black or African American,TN,,1999
1999,Lung,Male,,52.5,,Black or African American,TN,,2000
2000,Lung,Male,,50.7,,Black or African American,TN,,2001
2001,Lung,Male,,60.6,,Black or African American,TN,,2002
2002,Lung,Male,,60.5,,Black or African American,TN,,2003
2003,Lung,Male,,74.1,,Black or African American,TN,,2004
2004,Lung,Male,,75.9,,Black or African American,TN,,2005
2005,Lung,Male,,66.2,,Black or African American,TN,,2006
2006,Lung,Male,,64.8,,Black or African American,TN,,2007
2007,Lung,Male,,64.7,,Black or African American,TN,,2008
2008,Lung,Male,,78.8,,Black or African American,TN,,2009
2009,Lung,Male,,72.9,,Black or African American,TN,,2010
2010,Lung,Male,,76.2,,Black or African American,TN,,2011
2011,Lung,Male,,74.6,,Black or African American,TN,,2012
2012,Lung,Male,,66.5,,Black or African American,TN,,2013
2013,Lung,Male,,66.9,,Black or African American,TN,,2014
2014,Lung,Male,,71.4,,Black or African American,TN,,2015
2015,Lung,Male,,75.04281415012167,,Black or African American,TN,,2016
2016,Lung,Male,,33.33572596974726,,Black or African American,TN,,2017
2017,Lung,Male,,50.13631207743651,,Black or African American,TN,,2018
2018,Lung,Male,,40.021618305285905,,Black or African American,TN,,2019
2019,Lung,Male,,44.68388586381096,,Black or African American,TN,,2020
2020,Lung,Male,,29.796720402952523,,Black or African American,TN,,2021
2021,Lung,Male,,12.070505837737803,,Black or African American,TN,,2022
2022,Lung,Male,,17.003774573265012,,Black or African American,TN,,2023
2023,Lung,Male,,15.656273804475413,,Black or African American,TN,,2024
2024,Lung,Male,,15.565486263661365,,Black or African American,TN,,2025
2025,Lung,Male,,61.5,,Black or African American,CA,,1999
2026,Lung,Male,,62.4,,Black or African American,CA,,2000
2027,Lung,Male,,62.4,,Black or African American,CA,,2001
2028,Lung,Male,,61.5,,Black or African American,CA,,2002
2029,Lung,Male,,58.9,,Black or African American,CA,,2003
2030,Lung,Male,,56.1,,Black or African American,CA,,2004
2031,Lung,Male,,61.0,,Black or African American,CA,,2005
2032,Lung,Male,,59.4,,Black or African American,CA,,2006
2033,Lung,Male,,53.0,,Black or African American,CA,,2007
2034,Lung,Male,,53.6,,Black or African American,CA,,2008
2035,Lung,Male,,60.0,,Black or African American,CA,,2009
2036,Lung,Male,,52.7,,Black or African American,CA,,2010
2037,Lung,Male,,51.2,,Black or African American,CA,,2011
2038,Lung,Male,,52.0,,Black or African American,CA,,2012
2039,Lung,Male,,47.5,,Black or African American,CA,,2013
2040,Lung,Male,,48.4,,Black or African American,CA,,2014
2041,Lung,Male,,48.1,,Black or African American,CA,,2015
2042,Lung,Male,,45.52509290251735,,Black or African American,CA,,2016
2043,Lung,Male,,42.256303965786564,,Black or African American,CA,,2017
2044,Lung,Male,,60.708644205600976,,Black or African American,CA,,2018
2045,Lung,Male,,9.80774582828136,,Black or African American,CA,,2019
2046,Lung,Male,,37.38342916661609,,Black or African American,CA,,2020
2047,Lung,Male,,22.99244754427875,,Black or African American,CA,,2021
2048,Lung,Male,,0.0,,Black or African American,CA,,2022
2049,Lung,Male,,38.23378040039406,,Black or African American,CA,,2023
2050,Lung,Male,,0.0,,Black or African American,CA,,2024
2051,Lung,Male,,4.799830376121633,,Black or African American,CA,,2025
2052,Larynx,Male,9.4,,,White,KY,,1999
2053,Larynx,Male,10.8,,,White,KY,,2000
2054,Larynx,Male,10.1,,,White,KY,,2001
2055,Larynx,Male,10.1,,,White,KY,,2002
2056,Larynx,Male,9.1,,,White,KY,,2003
2057,Larynx,Male,9.9,,,White,KY,,2004
2058,Larynx,Male,10.2,,,White,KY,,2005
2059,Larynx,Male,10.1,,,White,KY,,2006
2060,Larynx,Male,10.5,,,White,KY,,2007
2061,Larynx,Male,10.7,,,White,KY,,2008
2062,Larynx,Male,10.5,,,White,KY,,2009
2063,Larynx,Male,10.4,,,White,KY,,2010
2064,Larynx,Male,10.9,,,White,KY,,2011
2065,Larynx,Male,11.9,,,White,KY,,2012
2066,Larynx,Male,11.2,,,White,KY,,2013
2067,Larynx,Male,10.3,,,White,KY,,2014
2068,Larynx,Male,9.8,,,White,KY,,2015
2069,Larynx,Male,10.287364510299726,,,White,KY,,2016
2070,Larynx,Male,0.07224026913815379,,,White,KY,,2017
2071,Larynx,Male,5.519727554732454,,,White,KY,,2018
2072,Larynx,Male,10.406062693903852,,,White,KY,,2019
2073,Larynx,Male,2.9852225758038884,,,White,KY,,2020
2074,Larynx,Male,0.0,,,White,KY,,2021
2075,Larynx,Male,3.5509840683968905,,,White,KY,,2022
2076,Larynx,Male,3.2719684267916804,,,White,KY,,2023
2077,Larynx,Male,0.0,,,White,KY,,2024
2078,Larynx,Male,0.8429740779698642,,,White,KY,,2025
2079,Lung,Female,,56.6,,White,TN,,1999
2080,Lung,Female,,59.4,,White,TN,,2000
2081,Lung,Female,,60.7,,White,TN,,2001
2082,Lung,Female,,68.3,,White,TN,,2002
2083,Lung,Female,,71.7,,White,TN,,2003
2084,Lung,Female,,72.7,,White,TN,,2004
2085,Lung,Female,,76.2,,White,TN,,2005
2086,Lung,Female,,77.9,,White,TN,,2006
2087,Lung,Female,,79.1,,White,TN,,2007
2088,Lung,Female,,81.6,,White,TN,,2008
2089,Lung,Female,,83.0,,White,TN,,2009
2090,Lung,Female,,81.9,,White,TN,,2010
2091,Lung,Female,,82.9,,White,TN,,2011
2092,Lung,Female,,87.1,,White,TN,,2012
2093,Lung,Female,,84.0,,White,TN,,2013
2094,Lung,Female,,85.9,,White,TN,,2014
2095,Lung,Female,,92.9,,White,TN,,2015
2096,Lung,Female,,85.8253855649075,,White,TN,,2016
2097,Lung,Female,,69.55083779267478,,White,TN,,2017
2098,Lung,Female,,122.35010899532404,,White,TN,,2018
2099,Lung,Female,,0.0,,White,TN,,2019
2100,Lung,Female,,88.15171437736456,,White,TN,,2020
2101,Lung,Female,,91.03563806443736,,White,TN,,2021
2102,Lung,Female,,0.0,,White,TN,,2022
2103,Lung,Female,,430.28371113785516,,White,TN,,2023
2104,Lung,Female,,0.0,,White,TN,,2024
2105,Lung,Female,,0.0,,White,TN,,2025
2106,Larynx,Female,1.6,,,White,OH,,1999
2107,Larynx,Female,1.8,,,White,OH,,2000
2108,Larynx,Female,1.7,,,White,OH,,2001
2109,Larynx,Female,1.7,,,White,OH,,2002
2110,Larynx,Female,2.2,,,White,OH,,2003
2111,Larynx,Female,2.6,,,White,OH,,2004
2112,Larynx,Female,2.2,,,White,OH,,2005
2113,Larynx,Female,2.0,,,White,OH,,2006
2114,Larynx,Female,2.1,,,White,OH,,2007
2115,Larynx,Female,2.3,,,White,OH,,2008
2116,Larynx,Female,2.2,,,White,OH,,2009
2117,Larynx,Female,2.4,,,White,OH,,2010
2118,Larynx,Female,2.7,,,White,OH,,2011
2119,Larynx,Female,2.3,,,White,OH,,2012
2120,Larynx,Female,2.5,,,White,OH,,2013
2121,Larynx,Female,2.1,,,White,OH,,2014
2122,Larynx,Female,2.5,,,White,OH,,2015
2123,Larynx,Female,2.2658098680523717,,,White,OH,,2016
2124,Larynx,Female,2.1683588257428013,,,White,OH,,2017
2125,Larynx,Female,1.324911008908708,,,White,OH,,2018
2126,Larynx,Female,2.608427498770737,,,White,OH,,2019
2127,Larynx,Female,0.062300667582457336,,,White,OH,,2020
2128,Larynx,Female,3.1561482376410304,,,White,OH,,2021
2129,Larynx,Female,0.0,,,White,OH,,2022
2130,Larynx,Female,4.614675366665008,,,White,OH,,2023
2131,Larynx,Female,0.0,,,White,OH,,2024
2132,Larynx,Female,8.769766246208128,,,White,OH,,2025
2133,Larynx,Male,10.2,,,White,DE,,1999
2134,Larynx,Male,7.4,,,White,DE,,2000
2135,Larynx,Male,7.0,,,White,DE,,2001
2136,Larynx,Male,10.6,,,White,DE,,2002
2137,Larynx,Male,9.2,,,White,DE,,2003
2138,Larynx,Male,8.8,,,White,DE,,2004
2139,Larynx,Male,8.4,,,White,DE,,2005
2140,Larynx,Male,8.3,,,White,DE,,2006
2141,Larynx,Male,7.6,,,White,DE,,2007
2142,Larynx,Male,5.0,,,White,DE,,2008
2143,Larynx,Male,6.6,,,White,DE,,2009
2144,Larynx,Male,9.7,,,White,DE,,2010
2145,Larynx,Male,9.3,,,White,DE,,2011
2146,Larynx,Male,8.0,,,White,DE,,2012
2147,Larynx,Male,9.5,,,White,DE,,2013
2148,Larynx,Male,7.0,,,White,DE,,2014
2149,Larynx,Male,7.0,,,White,DE,,2015
2150,Larynx,Male,8.274792321790812,,,White,DE,,2016
2151,Larynx,Male,3.2233032731683915,,,White,DE,,2017
2152,Larynx,Male,5.1648141035072435,,,White,DE,,2018
2153,Larynx,Male,4.508965789857172,,,White,DE,,2019
2154,Larynx,Male,2.2818121002143097,,,White,DE,,2020
2155,Larynx,Male,2.8942841189407758,,,White,DE,,2021
2156,Larynx,Male,1.6274287055452719,,,White,DE,,2022
2157,Larynx,Male,0.0,,,White,DE,,2023
2158,Larynx,Male,1.3992363406122148,,,White,DE,,2024
2159,Larynx,Male,0.9254958408177876,,,White,DE,,2025
2160,Lung,Male,,76.4,,White,MT,,1999
2161,Lung,Male,,86.6,,White,MT,,2000
2162,Lung,Male,,80.4,,White,MT,,2001
2163,Lung,Male,,83.3,,White,MT,,2002
2164,Lung,Male,,84.2,,White,MT,,2003
2165,Lung,Male,,77.5,,White,MT,,2004
2166,Lung,Male,,85.0,,White,MT,,2005
2167,Lung,Male,,77.4,,White,MT,,2006
2168,Lung,Male,,81.8,,White,MT,,2007
2169,Lung,Male,,80.1,,White,MT,,2008
2170,Lung,Male,,78.3,,White,MT,,2009
2171,Lung,Male,,69.6,,White,MT,,2010
2172,Lung,Male,,83.1,,White,MT,,2011
2173,Lung,Male,,72.3,,White,MT,,2012
2174,Lung,Male,,66.6,,White,MT,,2013
2175,Lung,Male,,73.5,,White,MT,,2014
2176,Lung,Male,,67.4,,White,MT,,2015
2177,Lung,Male,,61.668974324733036,,White,MT,,2016
2178,Lung,Male,,82.0435275845106,,White,MT,,2017
2179,Lung,Male,,20.138126449734585,,White,MT,,2018
2180,Lung,Male,,31.162033888590997,,White,MT,,2019
2181,Lung,Male,,0.0,,White,MT,,2020
2182,Lung,Male,,40.162091530360215,,White,MT,,2021
2183,Lung,Male,,0.0,,White,MT,,2022
2184,Lung,Male,,72.54986628962729,,White,MT,,2023
2185,Lung,Male,,0.0,,White,MT,,2024
2186,Lung,Male,,157.44493571767327,,White,MT,,2025
2187,Larynx,Male,6.4,,,White,NM,,1999
2188,Larynx,Male,7.0,,,White,NM,,2000
2189,Larynx,Male,5.9,,,White,NM,,2001
2190,Larynx,Male,4.9,,,White,NM,,2002
2191,Larynx,Male,6.4,,,White,NM,,2003
2192,Larynx,Male,4.2,,,White,NM,,2004
2193,Larynx,Male,5.2,,,White,NM,,2005
2194,Larynx,Male,5.7,,,White,NM,,2006
2195,Larynx,Male,6.1,,,White,NM,,2007
2196,Larynx,Male,6.1,,,White,NM,,2008
2197,Larynx,Male,6.6,,,White,NM,,2009
2198,Larynx,Male,4.1,,,White,NM,,2010
2199,Larynx,Male,4.6,,,White,NM,,2011
2200,Larynx,Male,4.8,,,White,NM,,2012
2201,Larynx,Male,6.7,,,White,NM,,2013
2202,Larynx,Male,4.7,,,White,NM,,2014
2203,Larynx,Male,4.2,,,White,NM,,2015
2204,Larynx,Male,3.5308612787229774,,,White,NM,,2016
2205,Larynx,Male,3.1746232353829917,,,White,NM,,2017
2206,Larynx,Male,5.036123088482642,,,White,NM,,2018
2207,Larynx,Male,5.0548144579338725,,,White,NM,,2019
2208,Larynx,Male,2.3778098478309566,,,White,NM,,2020
2209,Larynx,Male,1.9541799916794305,,,White,NM,,2021
2210,Larynx,Male,0.8271369943065272,,,White,NM,,2022
2211,Larynx,Male,2.1047221787305848,,,White,NM,,2023
2212,Larynx,Male,1.2859646535384002,,,White,NM,,2024
2213,Larynx,Male,1.545467870831411,,,White,NM,,2025
2214,Lung,Male,,87.7,,Black or African American,MI,,1999
2215,Lung,Male,,77.7,,Black or African American,MI,,2000
2216,Lung,Male,,80.6,,Black or African American,MI,,2001
2217,Lung,Male,,77.1,,Black or African American,MI,,2002
2218,Lung,Male,,91.9,,Black or African American,MI,,2003
2219,Lung,Male,,74.9,,Black or African American,MI,,2004
2220,Lung,Male,,74.1,,Black or African American,MI,,2005
2221,Lung,Male,,79.8,,Black or African American,MI,,2006
2222,Lung,Male,,78.8,,Black or African American,MI,,2007
2223,Lung,Male,,81.0,,Black or African American,MI,,2008
2224,Lung,Male,,74.3,,Black or African American,MI,,2009
2225,Lung,Male,,74.6,,Black or African American,MI,,2010
2226,Lung,Male,,77.6,,Black or African American,MI,,2011
2227,Lung,Male,,74.8,,Black or African American,MI,,2012
2228,Lung,Male,,75.5,,Black or African American,MI,,2013
2229,Lung,Male,,70.7,,Black or African American,MI,,2014
2230,Lung,Male,,71.4,,Black or African American,MI,,2015
2231,Lung,Male,,73.47142182137918,,Black or African American,MI,,2016
2232,Lung,Male,,54.54548941137298,,Black or African American,MI,,2017
2233,Lung,Male,,67.89579781071701,,Black or African American,MI,,2018
2234,Lung,Male,,39.260678555358474,,Black or African American,MI,,2019
2235,Lung,Male,,40.48219270842317,,Black or African American,MI,,2020
2236,Lung,Male,,9.200360370871529,,Black or African American,MI,,2021
2237,Lung,Male,,27.972586936907845,,Black or African American,MI,,2022
2238,Lung,Male,,16.684181770181187,,Black or African American,MI,,2023
2239,Lung,Male,,3.366493211237284,,Black or African American,MI,,2024
2240,Lung,Male,,15.382324025848336,,Black or African American,MI,,2025
2241,Lung,Male,,58.5,,White,ID,,1999
2242,Lung,Male,,69.4,,White,ID,,2000
2243,Lung,Male,,54.6,,White,ID,,2001
2244,Lung,Male,,58.8,,White,ID,,2002
2245,Lung,Male,,63.4,,White,ID,,2003
2246,Lung,Male,,62.5,,White,ID,,2004
2247,Lung,Male,,63.4,,White,ID,,2005
2248,Lung,Male,,57.6,,White,ID,,2006
2249,Lung,Male,,60.0,,White,ID,,2007
2250,Lung,Male,,60.4,,White,ID,,2008
2251,Lung,Male,,58.7,,White,ID,,2009
2252,Lung,Male,,55.5,,White,ID,,2010
2253,Lung,Male,,56.6,,White,ID,,2011
2254,Lung,Male,,56.8,,White,ID,,2012
2255,Lung,Male,,54.9,,White,ID,,2013
2256,Lung,Male,,63.4,,White,ID,,2014
2257,Lung,Male,,61.7,,White,ID,,2015
2258,Lung,Male,,59.418392240123254,,White,ID,,2016
2259,Lung,Male,,24.727540521145468,,White,ID,,2017
2260,Lung,Male,,36.484638285158965,,White,ID,,2018
2261,Lung,Male,,16.953248575426453,,White,ID,,2019
2262,Lung,Male,,18.29752671223246,,White,ID,,2020
2263,Lung,Male,,0.3226570638849857,,White,ID,,2021
2264,Lung,Male,,3.604345782506997,,White,ID,,2022
2265,Lung,Male,,8.50478525440941,,White,ID,,2023
2266,Lung,Male,,0.0,,White,ID,,2024
2267,Lung,Male,,5.030390245922041,,White,ID,,2025
2268,Lung,Female,,43.9,,Black or African American,CA,,1999
2269,Lung,Female,,40.9,,Black or African American,CA,,2000
2270,Lung,Female,,41.2,,Black or African American,CA,,2001
2271,Lung,Female,,39.5,,Black or African American,CA,,2002
2272,Lung,Female,,46.1,,Black or African American,CA,,2003
2273,Lung,Female,,47.4,,Black or African American,CA,,2004
2274,Lung,Female,,47.4,,Black or African American,CA,,2005
2275,Lung,Female,,46.3,,Black or African American,CA,,2006
2276,Lung,Female,,45.0,,Black or African American,CA,,2007
2277,Lung,Female,,42.0,,Black or African American,CA,,2008
2278,Lung,Female,,47.5,,Black or African American,CA,,2009
2279,Lung,Female,,48.0,,Black or African American,CA,,2010
2280,Lung,Female,,43.1,,Black or African American,CA,,2011
2281,Lung,Female,,43.1,,Black or African American,CA,,2012
2282,Lung,Female,,43.4,,Black or African American,CA,,2013
2283,Lung,Female,,47.1,,Black or African American,CA,,2014
2284,Lung,Female,,44.7,,Black or African American,CA,,2015
2285,Lung,Female,,44.9742262881254,,Black or African American,CA,,2016
2286,Lung,Female,,22.503324990711203,,Black or African American,CA,,2017
2287,Lung,Female,,33.229495790751066,,Black or African American,CA,,2018
2288,Lung,Female,,26.60319631707054,,Black or African American,CA,,2019
2289,Lung,Female,,19.170341552692264,,Black or African American,CA,,2020
2290,Lung,Female,,15.500118248917445,,Black or African American,CA,,2021
2291,Lung,Female,,10.36328323070351,,Black or African American,CA,,2022
2292,Lung,Female,,7.8450175819294214,,Black or African American,CA,,2023
2293,Lung,Female,,8.64589599369226,,Black or African American,CA,,2024
2294,Lung,Female,,5.637748022633513,,Black or African American,CA,,2025
2295,Larynx,Male,9.0,,,Black or African American,SC,,1999
2296,Larynx,Male,10.8,,,Black or African American,SC,,2000
2297,Larynx,Male,10.9,,,Black or African American,SC,,2001
2298,Larynx,Male,9.4,,,Black or African American,SC,,2002
2299,Larynx,Male,12.8,,,Black or African American,SC,,2003
2300,Larynx,Male,12.8,,,Black or African American,SC,,2004
2301,Larynx,Male,10.5,,,Black or African American,SC,,2005
2302,Larynx,Male,11.0,,,Black or African American,SC,,2006
2303,Larynx,Male,10.1,,,Black or African American,SC,,2007
2304,Larynx,Male,11.7,,,Black or African American,SC,,2008
2305,Larynx,Male,11.1,,,Black or African American,SC,,2009
2306,Larynx,Male,13.3,,,Black or African American,SC,,2010
2307,Larynx,Male,11.3,,,Black or African American,SC,,2011
2308,Larynx,Male,8.5,,,Black or African American,SC,,2012
2309,Larynx,Male,10.6,,,Black or African American,SC,,2013
2310,Larynx,Male,10.7,,,Black or African American,SC,,2014
2311,Larynx,Male,10.6,,,Black or African American,SC,,2015
2312,Larynx,Male,11.537965582746141,,,Black or African American,SC,,2016
2313,Larynx,Male,8.454504558660114,,,Black or African American,SC,,2017
2314,Larynx,Male,8.610075830909691,,,Black or African American,SC,,2018
2315,Larynx,Male,8.12398049571507,,,Black or African American,SC,,2019
2316,Larynx,Male,9.028343578757235,,,Black or African American,SC,,2020
2317,Larynx,Male,4.642343322782572,,,Black or African American,SC,,2021
2318,Larynx,Male,3.843275330710746,,,Black or African American,SC,,2022
2319,Larynx,Male,3.312199775816958,,,Black or African American,SC,,2023
2320,Larynx,Male,3.2757007863868397,,,Black or African American,SC,,2024
2321,Larynx,Male,3.3456400031474747,,,Black or African American,SC,,2025
2322,Lung,Male,,57.4,,Black or African American,GA,,1999
2323,Lung,Male,,57.0,,Black or African American,GA,,2000
2324,Lung,Male,,62.1,,Black or African American,GA,,2001
2325,Lung,Male,,57.0,,Black or African American,GA,,2002
2326,Lung,Male,,58.0,,Black or African American,GA,,2003
2327,Lung,Male,,57.2,,Black or African American,GA,,2004
2328,Lung,Male,,53.7,,Black or African American,GA,,2005
2329,Lung,Male,,53.7,,Black or African American,GA,,2006
2330,Lung,Male,,55.9,,Black or African American,GA,,2007
2331,Lung,Male,,56.8,,Black or African American,GA,,2008
2332,Lung,Male,,54.0,,Black or African American,GA,,2009
2333,Lung,Male,,53.5,,Black or African American,GA,,2010
2334,Lung,Male,,54.6,,Black or African American,GA,,2011
2335,Lung,Male,,56.9,,Black or African American,GA,,2012
2336,Lung,Male,,51.8,,Black or African American,GA,,2013
2337,Lung,Male,,59.7,,Black or African American,GA,,2014
2338,Lung,Male,,55.0,,Black or African American,GA,,2015
2339,Lung,Male,,54.54303108570279,,Black or African American,GA,,2016
2340,Lung,Male,,48.220018499423844,,Black or African American,GA,,2017
2341,Lung,Male,,38.65371054685552,,Black or African American,GA,,2018
2342,Lung,Male,,25.13453480976448,,Black or African American,GA,,2019
2343,Lung,Male,,26.89178804301801,,Black or African American,GA,,2020
2344,Lung,Male,,27.114483669660107,,Black or African American,GA,,2021
2345,Lung,Male,,4.655723086328795,,Black or African American,GA,,2022
2346,Lung,Male,,23.03827966363338,,Black or African American,GA,,2023
2347,Lung,Male,,0.0,,Black or African American,GA,,2024
2348,Lung,Male,,14.025355985662573,,Black or African American,GA,,2025
2349,Lung,Female,,71.8,,White,OK,,1999
2350,Lung,Female,,76.1,,White,OK,,2000
2351,Lung,Female,,80.2,,White,OK,,2001
2352,Lung,Female,,81.4,,White,OK,,2002
2353,Lung,Female,,78.6,,White,OK,,2003
2354,Lung,Female,,82.0,,White,OK,,2004
2355,Lung,Female,,80.8,,White,OK,,2005
2356,Lung,Female,,87.0,,White,OK,,2006
2357,Lung,Female,,79.1,,White,OK,,2007
2358,Lung,Female,,85.7,,White,OK,,2008
2359,Lung,Female,,73.8,,White,OK,,2009
2360,Lung,Female,,72.9,,White,OK,,2010
2361,Lung,Female,,76.7,,White,OK,,2011
2362,Lung,Female,,74.1,,White,OK,,2012
2363,Lung,Female,,75.6,,White,OK,,2013
2364,Lung,Female,,80.6,,White,OK,,2014
2365,Lung,Female,,77.1,,White,OK,,2015
2366,Lung,Female,,78.79431774144867,,White,OK,,2016
2367,Lung,Female,,49.55785351471554,,White,OK,,2017
2368,Lung,Female,,15.464912558549592,,White,OK,,2018
2369,Lung,Female,,13.485971477282655,,White,OK,,2019
2370,Lung,Female,,18.279018932531894,,White,OK,,2020
2371,Lung,Female,,24.68935371476293,,White,OK,,2021
2372,Lung,Female,,12.618537638052276,,White,OK,,2022
2373,Lung,Female,,17.85559802287508,,White,OK,,2023
2374,Lung,Female,,0.0,,White,OK,,2024
2375,Lung,Female,,9.743430829121259,,White,OK,,2025
2376,Larynx,Male,7.5,,,White,IN,,1999
